MOLTID,TITLE,MOLTNBR,PANELNBR,CELLNBR,pname,cellname,ENTITY_MEASURED,UNITS,METHOD,VALUE,TEXT
MT2983,microRNA hsa-miR-142-5p,358904,4,9,Colon,SW-620,miRNA,miR copy number,RT-PCR,243.082246,
MT2983,microRNA hsa-miR-142-5p,358904,12,14,CNS,SF-268,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,12,15,CNS,SF-295,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,12,16,CNS,SF-539,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,12,2,CNS,SNB-19,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,12,5,CNS,SNB-75,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,12,9,CNS,U251,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,10,1,Melanoma,LOX IMVI,miRNA,miR copy number,RT-PCR,8.23835391,
MT2983,microRNA hsa-miR-142-5p,358904,10,2,Melanoma,MALME-3M,miRNA,miR copy number,RT-PCR,29.3049226,
MT2983,microRNA hsa-miR-142-5p,358904,10,14,Melanoma,M14,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,10,5,Melanoma,SK-MEL-2,miRNA,miR copy number,RT-PCR,7.3331576,
MT2983,microRNA hsa-miR-142-5p,358904,10,8,Melanoma,SK-MEL-28,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,10,7,Melanoma,SK-MEL-5,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,10,21,Melanoma,UACC-257,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,10,20,Melanoma,UACC-62,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,6,10,Ovarian,IGROV1,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,6,1,Ovarian,OVCAR-3,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,6,2,Ovarian,OVCAR-4,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,6,3,Ovarian,OVCAR-5,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,6,5,Ovarian,OVCAR-8,miRNA,miR copy number,RT-PCR,8.49897925,
MT2983,microRNA hsa-miR-142-5p,358904,6,11,Ovarian,SK-OV-3,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,9,18,Renal,786-0,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,9,13,Renal,A498,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,9,23,Renal,ACHN,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,9,15,Renal,CAKI-1,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,9,16,Renal,RXF-393,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,9,8,Renal,SN12C,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,9,24,Renal,TK-10,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,9,4,Renal,UO-31,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,11,1,Prostate,PC-3,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,11,3,Prostate,DU-145,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,5,1,Breast,MCF7,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,5,2,Ovarian,NCI/ADR-RES,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,5,5,Breast,MDA-MB-231/ATCC,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,5,6,Breast,HS 578T,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,5,11,Melanoma,MDA-MB-435,miRNA,miR copy number,RT-PCR,0,
MT2983,microRNA hsa-miR-142-5p,358904,5,13,Breast,BT-549,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,1,4,NSCLC,A549/ATCC,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,1,8,NSCLC,EKVX,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,1,26,NSCLC,HOP-62,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,1,29,NSCLC,HOP-92,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,1,13,NSCLC,NCI-H226,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,1,1,NSCLC,NCI-H23,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,1,17,NSCLC,NCI-H322M,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,1,21,NSCLC,NCI-H460,miRNA,miR copy number,RT-PCR,5.11516174,
MT3045,microRNA hsa-miR-208,358966,1,3,NSCLC,NCI-H522,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,4,10,Colon,COLO 205,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,4,2,Colon,HCC-2998,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,4,3,Colon,HCT-116,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,4,15,Colon,HCT-15,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,4,1,Colon,HT29,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,4,17,Colon,KM12,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,4,9,Colon,SW-620,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,12,14,CNS,SF-268,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,12,15,CNS,SF-295,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,12,16,CNS,SF-539,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,12,2,CNS,SNB-19,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,12,5,CNS,SNB-75,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,12,9,CNS,U251,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,10,1,Melanoma,LOX IMVI,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,10,2,Melanoma,MALME-3M,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,10,14,Melanoma,M14,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,10,5,Melanoma,SK-MEL-2,miRNA,miR copy number,RT-PCR,5.11516174,
MT3045,microRNA hsa-miR-208,358966,10,8,Melanoma,SK-MEL-28,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,10,7,Melanoma,SK-MEL-5,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,10,21,Melanoma,UACC-257,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,10,20,Melanoma,UACC-62,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,6,10,Ovarian,IGROV1,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,6,1,Ovarian,OVCAR-3,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,6,2,Ovarian,OVCAR-4,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,6,3,Ovarian,OVCAR-5,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,6,5,Ovarian,OVCAR-8,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,6,11,Ovarian,SK-OV-3,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,9,18,Renal,786-0,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,9,13,Renal,A498,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,9,23,Renal,ACHN,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,9,15,Renal,CAKI-1,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,9,16,Renal,RXF-393,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,9,8,Renal,SN12C,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,9,24,Renal,TK-10,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,9,4,Renal,UO-31,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,11,1,Prostate,PC-3,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,11,3,Prostate,DU-145,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,5,1,Breast,MCF7,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,5,2,Ovarian,NCI/ADR-RES,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,5,5,Breast,MDA-MB-231/ATCC,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,5,6,Breast,HS 578T,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,5,11,Melanoma,MDA-MB-435,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,5,13,Breast,BT-549,miRNA,miR copy number,RT-PCR,0,
MT3045,microRNA hsa-miR-208,358966,5,14,Breast,T-47D,miRNA,miR copy number,RT-PCR,0,
MT3046,microRNA hsa-miR-20N,358967,7,3,Leukemia,CCRF-CEM,miRNA,miR copy number,RT-PCR,2249.69463,
MT3046,microRNA hsa-miR-20N,358967,7,8,Leukemia,HL-60(TB),miRNA,miR copy number,RT-PCR,9947.42117,
MT3046,microRNA hsa-miR-20N,358967,7,5,Leukemia,K-562,miRNA,miR copy number,RT-PCR,18648.2623,
MT3046,microRNA hsa-miR-20N,358967,7,6,Leukemia,MOLT-4,miRNA,miR copy number,RT-PCR,2954.42519,
MT3046,microRNA hsa-miR-20N,358967,7,10,Leukemia,RPMI-8226,miRNA,miR copy number,RT-PCR,9396.06553,
MT3046,microRNA hsa-miR-20N,358967,7,19,Leukemia,SR,miRNA,miR copy number,RT-PCR,1033.39732,
MT3046,microRNA hsa-miR-20N,358967,1,4,NSCLC,A549/ATCC,miRNA,miR copy number,RT-PCR,291.569689,
MT3046,microRNA hsa-miR-20N,358967,1,8,NSCLC,EKVX,miRNA,miR copy number,RT-PCR,609.899303,
MT3046,microRNA hsa-miR-20N,358967,1,26,NSCLC,HOP-62,miRNA,miR copy number,RT-PCR,492.533119,
MT3046,microRNA hsa-miR-20N,358967,1,29,NSCLC,HOP-92,miRNA,miR copy number,RT-PCR,389.693363,
MT3046,microRNA hsa-miR-20N,358967,1,13,NSCLC,NCI-H226,miRNA,miR copy number,RT-PCR,321.830742,
MT3046,microRNA hsa-miR-20N,358967,1,1,NSCLC,NCI-H23,miRNA,miR copy number,RT-PCR,384.488843,
MT3046,microRNA hsa-miR-20N,358967,1,17,NSCLC,NCI-H322M,miRNA,miR copy number,RT-PCR,497.110136,
MT3046,microRNA hsa-miR-20N,358967,1,21,NSCLC,NCI-H460,miRNA,miR copy number,RT-PCR,2519.19926,
MT3046,microRNA hsa-miR-20N,358967,1,3,NSCLC,NCI-H522,miRNA,miR copy number,RT-PCR,2401.75606,
MT3046,microRNA hsa-miR-20N,358967,4,10,Colon,COLO 205,miRNA,miR copy number,RT-PCR,4469.18927,
MT3046,microRNA hsa-miR-20N,358967,4,2,Colon,HCC-2998,miRNA,miR copy number,RT-PCR,2032.62149,
MT3046,microRNA hsa-miR-20N,358967,4,3,Colon,HCT-116,miRNA,miR copy number,RT-PCR,1734.72174,
MT3046,microRNA hsa-miR-20N,358967,4,15,Colon,HCT-15,miRNA,miR copy number,RT-PCR,1421.05088,
MT3046,microRNA hsa-miR-20N,358967,4,1,Colon,HT29,miRNA,miR copy number,RT-PCR,1264.84076,
MT3046,microRNA hsa-miR-20N,358967,4,17,Colon,KM12,miRNA,miR copy number,RT-PCR,2139.35792,
MT3046,microRNA hsa-miR-20N,358967,4,9,Colon,SW-620,miRNA,miR copy number,RT-PCR,2974.34797,
MT3046,microRNA hsa-miR-20N,358967,12,14,CNS,SF-268,miRNA,miR copy number,RT-PCR,459.862184,
MT3046,microRNA hsa-miR-20N,358967,12,15,CNS,SF-295,miRNA,miR copy number,RT-PCR,170.990015,
MT3046,microRNA hsa-miR-20N,358967,12,16,CNS,SF-539,miRNA,miR copy number,RT-PCR,205.445299,
MT3046,microRNA hsa-miR-20N,358967,12,2,CNS,SNB-19,miRNA,miR copy number,RT-PCR,684.530247,
MT3046,microRNA hsa-miR-20N,358967,12,5,CNS,SNB-75,miRNA,miR copy number,RT-PCR,191.590361,
MT3046,microRNA hsa-miR-20N,358967,12,9,CNS,U251,miRNA,miR copy number,RT-PCR,240.14772,
MT3046,microRNA hsa-miR-20N,358967,10,1,Melanoma,LOX IMVI,miRNA,miR copy number,RT-PCR,1082.31653,
MT3046,microRNA hsa-miR-20N,358967,10,2,Melanoma,MALME-3M,miRNA,miR copy number,RT-PCR,794.365607,
MT3046,microRNA hsa-miR-20N,358967,10,14,Melanoma,M14,miRNA,miR copy number,RT-PCR,101.580395,
MT3046,microRNA hsa-miR-20N,358967,10,5,Melanoma,SK-MEL-2,miRNA,miR copy number,RT-PCR,2188.92865,
MT3046,microRNA hsa-miR-20N,358967,10,8,Melanoma,SK-MEL-28,miRNA,miR copy number,RT-PCR,491.490493,
MT3046,microRNA hsa-miR-20N,358967,10,7,Melanoma,SK-MEL-5,miRNA,miR copy number,RT-PCR,1783.03747,
MT3046,microRNA hsa-miR-20N,358967,10,21,Melanoma,UACC-257,miRNA,miR copy number,RT-PCR,1206.87391,
MT3046,microRNA hsa-miR-20N,358967,10,20,Melanoma,UACC-62,miRNA,miR copy number,RT-PCR,478.180889,
MT3046,microRNA hsa-miR-20N,358967,6,10,Ovarian,IGROV1,miRNA,miR copy number,RT-PCR,2189.15488,
MT3046,microRNA hsa-miR-20N,358967,6,1,Ovarian,OVCAR-3,miRNA,miR copy number,RT-PCR,682.077011,
MT3046,microRNA hsa-miR-20N,358967,6,2,Ovarian,OVCAR-4,miRNA,miR copy number,RT-PCR,309.524391,
MT3046,microRNA hsa-miR-20N,358967,6,3,Ovarian,OVCAR-5,miRNA,miR copy number,RT-PCR,760.966989,
MT3046,microRNA hsa-miR-20N,358967,6,5,Ovarian,OVCAR-8,miRNA,miR copy number,RT-PCR,1357.95202,
MT3046,microRNA hsa-miR-20N,358967,6,11,Ovarian,SK-OV-3,miRNA,miR copy number,RT-PCR,625.651808,
MT3046,microRNA hsa-miR-20N,358967,9,18,Renal,786-0,miRNA,miR copy number,RT-PCR,250.837103,
MT3046,microRNA hsa-miR-20N,358967,9,13,Renal,A498,miRNA,miR copy number,RT-PCR,394.958383,
MT3046,microRNA hsa-miR-20N,358967,9,23,Renal,ACHN,miRNA,miR copy number,RT-PCR,813.475951,
MT3046,microRNA hsa-miR-20N,358967,9,15,Renal,CAKI-1,miRNA,miR copy number,RT-PCR,467.620492,
MT3046,microRNA hsa-miR-20N,358967,9,16,Renal,RXF-393,miRNA,miR copy number,RT-PCR,249.670179,
MT3046,microRNA hsa-miR-20N,358967,9,8,Renal,SN12C,miRNA,miR copy number,RT-PCR,214.040762,
MT3046,microRNA hsa-miR-20N,358967,9,24,Renal,TK-10,miRNA,miR copy number,RT-PCR,1583.11632,
MT3046,microRNA hsa-miR-20N,358967,9,4,Renal,UO-31,miRNA,miR copy number,RT-PCR,498.955049,
MT3046,microRNA hsa-miR-20N,358967,11,1,Prostate,PC-3,miRNA,miR copy number,RT-PCR,2007.81251,
MT3046,microRNA hsa-miR-20N,358967,11,3,Prostate,DU-145,miRNA,miR copy number,RT-PCR,517.198487,
MT3046,microRNA hsa-miR-20N,358967,5,1,Breast,MCF7,miRNA,miR copy number,RT-PCR,613.091513,
MT3046,microRNA hsa-miR-20N,358967,5,2,Ovarian,NCI/ADR-RES,miRNA,miR copy number,RT-PCR,770.190008,
MT3046,microRNA hsa-miR-20N,358967,5,5,Breast,MDA-MB-231/ATCC,miRNA,miR copy number,RT-PCR,660.473563,
MT3046,microRNA hsa-miR-20N,358967,5,6,Breast,HS 578T,miRNA,miR copy number,RT-PCR,1257.32733,
MT3046,microRNA hsa-miR-20N,358967,5,11,Melanoma,MDA-MB-435,miRNA,miR copy number,RT-PCR,666.436196,
MT3046,microRNA hsa-miR-20N,358967,5,13,Breast,BT-549,miRNA,miR copy number,RT-PCR,772.123498,
MT3046,microRNA hsa-miR-20N,358967,5,14,Breast,T-47D,miRNA,miR copy number,RT-PCR,180.444528,
MT3047,microRNA hsa-miR-21,358968,7,3,Leukemia,CCRF-CEM,miRNA,miR copy number,RT-PCR,1169.7657,
MT3047,microRNA hsa-miR-21,358968,7,8,Leukemia,HL-60(TB),miRNA,miR copy number,RT-PCR,3944.34839,
MT3047,microRNA hsa-miR-21,358968,7,5,Leukemia,K-562,miRNA,miR copy number,RT-PCR,2269.56841,
MT3047,microRNA hsa-miR-21,358968,7,6,Leukemia,MOLT-4,miRNA,miR copy number,RT-PCR,715.920489,
MT3047,microRNA hsa-miR-21,358968,7,10,Leukemia,RPMI-8226,miRNA,miR copy number,RT-PCR,4618.37026,
MT3047,microRNA hsa-miR-21,358968,7,19,Leukemia,SR,miRNA,miR copy number,RT-PCR,8855.71127,
MT3047,microRNA hsa-miR-21,358968,1,4,NSCLC,A549/ATCC,miRNA,miR copy number,RT-PCR,18544.0899,
MT3047,microRNA hsa-miR-21,358968,1,8,NSCLC,EKVX,miRNA,miR copy number,RT-PCR,32696.3582,
MT3047,microRNA hsa-miR-21,358968,1,26,NSCLC,HOP-62,miRNA,miR copy number,RT-PCR,11475.81,
MT3047,microRNA hsa-miR-21,358968,1,29,NSCLC,HOP-92,miRNA,miR copy number,RT-PCR,10665.6555,
MT3047,microRNA hsa-miR-21,358968,1,13,NSCLC,NCI-H226,miRNA,miR copy number,RT-PCR,9705.58549,
MT3047,microRNA hsa-miR-21,358968,1,1,NSCLC,NCI-H23,miRNA,miR copy number,RT-PCR,6772.45434,
MT3047,microRNA hsa-miR-21,358968,1,17,NSCLC,NCI-H322M,miRNA,miR copy number,RT-PCR,13356.2168,
MT3047,microRNA hsa-miR-21,358968,1,21,NSCLC,NCI-H460,miRNA,miR copy number,RT-PCR,7835.72437,
MT3047,microRNA hsa-miR-21,358968,1,3,NSCLC,NCI-H522,miRNA,miR copy number,RT-PCR,49032.7424,
MT3047,microRNA hsa-miR-21,358968,4,10,Colon,COLO 205,miRNA,miR copy number,RT-PCR,4636.84673,
MT3047,microRNA hsa-miR-21,358968,4,2,Colon,HCC-2998,miRNA,miR copy number,RT-PCR,4192.49575,
MT3047,microRNA hsa-miR-21,358968,4,3,Colon,HCT-116,miRNA,miR copy number,RT-PCR,14005.7267,
MT3047,microRNA hsa-miR-21,358968,4,15,Colon,HCT-15,miRNA,miR copy number,RT-PCR,7041.81317,
MT3047,microRNA hsa-miR-21,358968,4,1,Colon,HT29,miRNA,miR copy number,RT-PCR,4406.8898,
MT3047,microRNA hsa-miR-21,358968,4,17,Colon,KM12,miRNA,miR copy number,RT-PCR,7322.66741,
MT3047,microRNA hsa-miR-21,358968,4,9,Colon,SW-620,miRNA,miR copy number,RT-PCR,14730.018,
MT3047,microRNA hsa-miR-21,358968,12,14,CNS,SF-268,miRNA,miR copy number,RT-PCR,3093.67583,
MT3047,microRNA hsa-miR-21,358968,12,15,CNS,SF-295,miRNA,miR copy number,RT-PCR,12693.8979,
MT3047,microRNA hsa-miR-21,358968,12,16,CNS,SF-539,miRNA,miR copy number,RT-PCR,7987.02957,
MT3047,microRNA hsa-miR-21,358968,12,2,CNS,SNB-19,miRNA,miR copy number,RT-PCR,42713.3137,
MT3047,microRNA hsa-miR-21,358968,12,5,CNS,SNB-75,miRNA,miR copy number,RT-PCR,2556.35264,
MT3047,microRNA hsa-miR-21,358968,12,9,CNS,U251,miRNA,miR copy number,RT-PCR,17123.4276,
MT3047,microRNA hsa-miR-21,358968,10,1,Melanoma,LOX IMVI,miRNA,miR copy number,RT-PCR,3646.40386,
MT3047,microRNA hsa-miR-21,358968,10,2,Melanoma,MALME-3M,miRNA,miR copy number,RT-PCR,10888.7295,
MT3047,microRNA hsa-miR-21,358968,10,14,Melanoma,M14,miRNA,miR copy number,RT-PCR,495.452036,
MT3047,microRNA hsa-miR-21,358968,10,5,Melanoma,SK-MEL-2,miRNA,miR copy number,RT-PCR,16472.9196,
MT3047,microRNA hsa-miR-21,358968,10,8,Melanoma,SK-MEL-28,miRNA,miR copy number,RT-PCR,5356.45687,
MT3047,microRNA hsa-miR-21,358968,10,7,Melanoma,SK-MEL-5,miRNA,miR copy number,RT-PCR,12206.1152,
MT3047,microRNA hsa-miR-21,358968,10,21,Melanoma,UACC-257,miRNA,miR copy number,RT-PCR,3499.86545,
MT3047,microRNA hsa-miR-21,358968,10,20,Melanoma,UACC-62,miRNA,miR copy number,RT-PCR,4472.3721,
MT3047,microRNA hsa-miR-21,358968,6,10,Ovarian,IGROV1,miRNA,miR copy number,RT-PCR,15893.6187,
MT3047,microRNA hsa-miR-21,358968,6,1,Ovarian,OVCAR-3,miRNA,miR copy number,RT-PCR,2727.45128,
MT3047,microRNA hsa-miR-21,358968,6,2,Ovarian,OVCAR-4,miRNA,miR copy number,RT-PCR,3611.62615,
MT3047,microRNA hsa-miR-21,358968,6,3,Ovarian,OVCAR-5,miRNA,miR copy number,RT-PCR,5527.56056,
MT3047,microRNA hsa-miR-21,358968,6,5,Ovarian,OVCAR-8,miRNA,miR copy number,RT-PCR,8107.93961,
MT3047,microRNA hsa-miR-21,358968,6,11,Ovarian,SK-OV-3,miRNA,miR copy number,RT-PCR,17547.6724,
MT3047,microRNA hsa-miR-21,358968,9,18,Renal,786-0,miRNA,miR copy number,RT-PCR,6028.89994,
MT3047,microRNA hsa-miR-21,358968,9,13,Renal,A498,miRNA,miR copy number,RT-PCR,8967.12384,
MT3047,microRNA hsa-miR-21,358968,9,23,Renal,ACHN,miRNA,miR copy number,RT-PCR,13973.5482,
MT3047,microRNA hsa-miR-21,358968,9,15,Renal,CAKI-1,miRNA,miR copy number,RT-PCR,25726.9735,
MT3047,microRNA hsa-miR-21,358968,9,16,Renal,RXF-393,miRNA,miR copy number,RT-PCR,468.865507,
MT3047,microRNA hsa-miR-21,358968,9,8,Renal,SN12C,miRNA,miR copy number,RT-PCR,1559.26685,
MT3047,microRNA hsa-miR-21,358968,9,24,Renal,TK-10,miRNA,miR copy number,RT-PCR,21879.8567,
MT3047,microRNA hsa-miR-21,358968,9,4,Renal,UO-31,miRNA,miR copy number,RT-PCR,6666.88269,
MT3047,microRNA hsa-miR-21,358968,11,1,Prostate,PC-3,miRNA,miR copy number,RT-PCR,8096.63747,
MT3047,microRNA hsa-miR-21,358968,11,3,Prostate,DU-145,miRNA,miR copy number,RT-PCR,35822.0437,
MT3047,microRNA hsa-miR-21,358968,5,1,Breast,MCF7,miRNA,miR copy number,RT-PCR,13529.2959,
MT3047,microRNA hsa-miR-21,358968,5,2,Ovarian,NCI/ADR-RES,miRNA,miR copy number,RT-PCR,4258.99481,
MT3047,microRNA hsa-miR-21,358968,5,5,Breast,MDA-MB-231/ATCC,miRNA,miR copy number,RT-PCR,7355.42954,
MT3047,microRNA hsa-miR-21,358968,5,6,Breast,HS 578T,miRNA,miR copy number,RT-PCR,21799.1135,
MT3047,microRNA hsa-miR-21,358968,5,11,Melanoma,MDA-MB-435,miRNA,miR copy number,RT-PCR,2523.76666,
MT3047,microRNA hsa-miR-21,358968,5,13,Breast,BT-549,miRNA,miR copy number,RT-PCR,8698.39991,
MT3047,microRNA hsa-miR-21,358968,5,14,Breast,T-47D,miRNA,miR copy number,RT-PCR,1942.14048,
MT3048,microRNA hsa-miR-210,358969,7,3,Leukemia,CCRF-CEM,miRNA,miR copy number,RT-PCR,148.758859,
MT3048,microRNA hsa-miR-210,358969,7,8,Leukemia,HL-60(TB),miRNA,miR copy number,RT-PCR,31.3722873,
MT3048,microRNA hsa-miR-210,358969,7,5,Leukemia,K-562,miRNA,miR copy number,RT-PCR,129.205502,
MT3048,microRNA hsa-miR-210,358969,7,6,Leukemia,MOLT-4,miRNA,miR copy number,RT-PCR,63.9806215,
MT3048,microRNA hsa-miR-210,358969,7,10,Leukemia,RPMI-8226,miRNA,miR copy number,RT-PCR,100.85465,
MT3048,microRNA hsa-miR-210,358969,7,19,Leukemia,SR,miRNA,miR copy number,RT-PCR,227.716813,
MT3048,microRNA hsa-miR-210,358969,1,4,NSCLC,A549/ATCC,miRNA,miR copy number,RT-PCR,70.0589493,
MT3048,microRNA hsa-miR-210,358969,1,8,NSCLC,EKVX,miRNA,miR copy number,RT-PCR,537.45462,
MT3048,microRNA hsa-miR-210,358969,1,26,NSCLC,HOP-62,miRNA,miR copy number,RT-PCR,97.1320315,
MT3048,microRNA hsa-miR-210,358969,1,29,NSCLC,HOP-92,miRNA,miR copy number,RT-PCR,113.777527,
MT3048,microRNA hsa-miR-210,358969,1,13,NSCLC,NCI-H226,miRNA,miR copy number,RT-PCR,102.611965,
MT3048,microRNA hsa-miR-210,358969,1,1,NSCLC,NCI-H23,miRNA,miR copy number,RT-PCR,56.395912,
MT3048,microRNA hsa-miR-210,358969,1,17,NSCLC,NCI-H322M,miRNA,miR copy number,RT-PCR,158.102246,
MT3048,microRNA hsa-miR-210,358969,1,21,NSCLC,NCI-H460,miRNA,miR copy number,RT-PCR,134.251184,
MT3048,microRNA hsa-miR-210,358969,1,3,NSCLC,NCI-H522,miRNA,miR copy number,RT-PCR,602.790303,
MT3048,microRNA hsa-miR-210,358969,4,10,Colon,COLO 205,miRNA,miR copy number,RT-PCR,42.8025556,
MT3048,microRNA hsa-miR-210,358969,4,2,Colon,HCC-2998,miRNA,miR copy number,RT-PCR,59.4656919,
MT3048,microRNA hsa-miR-210,358969,4,3,Colon,HCT-116,miRNA,miR copy number,RT-PCR,397.797909,
MT3048,microRNA hsa-miR-210,358969,4,15,Colon,HCT-15,miRNA,miR copy number,RT-PCR,265.702944,
MT3048,microRNA hsa-miR-210,358969,4,1,Colon,HT29,miRNA,miR copy number,RT-PCR,137.172295,
MT3048,microRNA hsa-miR-210,358969,4,17,Colon,KM12,miRNA,miR copy number,RT-PCR,345.552059,
MT3048,microRNA hsa-miR-210,358969,4,9,Colon,SW-620,miRNA,miR copy number,RT-PCR,160.822739,
