TYPE	ID_NAME	ID_DESCRIPTION	DATA_POSTPROCESSING	DATASET	CANCER TYPE	SUBTYPE	ENDPOINT	COHORT	CONTRIBUTOR	ARRAY TYPE	PROBE ID	N	CUTPOINT	MINIMUM P-VALUE	CORRECTED P-VALUE	ln(HR-high / HR-low)	COX P-VALUE	ln(HR)	HR [95% CI-low CI-upp]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE16581	Brain cancer	Meningioma	Overall Survival	UCLA	Lee	HG-U133_Plus_2	221131_at	67	0.253731	0.0995079	-	15.446	0.843002	-0.520586	0.59 [0.00 - 102.64]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE19615	Breast cancer		Distant Metastasis Free Survival	DF/HCC	Li	HG-U133_Plus_2	221131_at	115	0.391304	0.136851	-	-0.781401	0.816208	-0.216763	0.81 [0.13 - 5.01]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE12276	Breast cancer		Relapse Free Survival	EMC	Bos	HG-U133_Plus_2	221131_at	204	0.568627	0.0592636	-	-0.268923	0.54102	-0.0561582	0.95 [0.79 - 1.13]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE6532-GPL570	Breast cancer		Relapse Free Survival	GUYT	Loi	HG-U133_Plus_2	221131_at	87	0.241379	0.096329	-	0.871119	0.523928	0.634783	1.89 [0.27 - 13.29]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE6532-GPL570	Breast cancer		Distant Metastasis Free Survival	GUYT	Loi	HG-U133_Plus_2	221131_at	87	0.241379	0.096329	-	0.871119	0.523928	0.634783	1.89 [0.27 - 13.29]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE9195	Breast cancer		Distant Metastasis Free Survival	GUYT2	Loi	HG-U133_Plus_2	221131_at	77	0.688312	0.138325	-	0.906607	0.518824	1.1445	3.14 [0.10 - 101.64]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE9195	Breast cancer		Relapse Free Survival	GUYT2	Loi	HG-U133_Plus_2	221131_at	77	0.688312	0.0378111	0.412508	1.10019	0.180492	1.96384	7.13 [0.40 - 126.21]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE12093	Breast cancer		Distant Metastasis Free Survival	IO, NCI, TUM, CCF (1992-2000)	Zhang	HG-U133A	221131_at	136	0.580882	0.104176	-	0.722573	0.363532	0.427005	1.53 [0.61 - 3.85]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE11121	Breast cancer		Distant Metastasis Free Survival	Mainz (1988-1998)	Schmidt	HG-U133A	221131_at	200	0.685	0.0534783	-	0.566004	0.277799	0.30123	1.35 [0.78 - 2.33]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE1378	Breast cancer		Relapse Free Survival	MGH (1987-2000)	Ma	Arcturus 22k	20551	60	0.883333	0.0185834	0.254347	1.04446	0.264795	0.24578	1.28 [0.83 - 1.97]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE1379	Breast cancer		Relapse Free Survival	MGH (1987-2000)	Ma	Arcturus 22k	20551	60	0.166667	0.325272	-	-0.451725	0.945442	0.0134899	1.01 [0.69 - 1.49]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE2034	Breast cancer		Distant Metastasis Free Survival	Rotterdam (1980-1995)	Wang	HG-U133A	221131_at	286	0.667832	9.22349e-05	0.00326145	-0.919738	0.018613	-0.447183	0.64 [0.44 - 0.93]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE1456-GPL96	Breast cancer		Overall Survival	Stockholm (1994-1996)	Pawitan	HG-U133A	221131_at	159	0.27673	0.0916055	-	-0.544659	0.0473148	-0.719077	0.49 [0.24 - 0.99]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE1456-GPL96	Breast cancer		Relapse Free Survival	Stockholm (1994-1996)	Pawitan	HG-U133A	221131_at	159	0.433962	0.130551	-	-0.474487	0.174399	-0.512072	0.60 [0.29 - 1.25]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE1456-GPL96	Breast cancer		Disease Specific Survival	Stockholm (1994-1996)	Pawitan	HG-U133A	221131_at	159	0.433962	0.120985	-	-0.571746	0.117885	-0.67909	0.51 [0.22 - 1.19]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE7378	Breast cancer		Disease Free Survival	UCSF	Zhou	U133AAofAv2	221131_at	54	0.314815	0.0936296	-	1.60764	0.918968	0.203831	1.23 [0.02 - 62.23]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	E-TABM-158	Breast cancer		Distant Metastasis Free Survival	UCSF, CPMC (1989-1997)	Chin	HG-U133A	221131_at	117	0.529915	0.130463	-	0.596556	0.275751	0.978667	2.66 [0.46 - 15.47]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	E-TABM-158	Breast cancer		Overall Survival	UCSF, CPMC (1989-1997)	Chin	HG-U133A	221131_at	117	0.837607	0.0528123	-	0.699746	0.243735	0.875935	2.40 [0.55 - 10.47]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	E-TABM-158	Breast cancer		Relapse Free Survival	UCSF, CPMC (1989-1997)	Chin	HG-U133A	221131_at	117	0.837607	0.0528123	-	0.699746	0.243735	0.875935	2.40 [0.55 - 10.47]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	E-TABM-158	Breast cancer		Disease Specific Survival	UCSF, CPMC (1989-1997)	Chin	HG-U133A	221131_at	117	0.837607	0.0462411	0.468551	0.811563	0.102851	1.37662	3.96 [0.76 - 20.71]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE3494-GPL96	Breast cancer		Disease Specific Survival	Uppsala (1987-1989)	Miller	HG-U133A	221131_at	236	0.665254	0.0703693	-	-0.568212	0.469537	-0.334933	0.72 [0.29 - 1.77]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE4922-GPL96	Breast cancer		Disease Free Survival	Uppsala (1987-1989)	Ivshina	HG-U133A	221131_at	249	0.164659	0.0328892	0.376608	0.770557	0.943731	0.0270313	1.03 [0.48 - 2.18]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE2990	Breast cancer		Relapse Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	221131_at	62	0.209677	0.0175587	0.244252	15.4489	0.668296	-0.0725793	0.93 [0.67 - 1.30]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE2990	Breast cancer		Distant Metastasis Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	221131_at	125	0.736	0.114122	-	-0.777238	0.913558	0.0749007	1.08 [0.28 - 4.17]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE2990	Breast cancer		Relapse Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	221131_at	125	0.736	0.22601	-	-0.403738	0.785973	-0.145844	0.86 [0.30 - 2.48]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE2990	Breast cancer		Distant Metastasis Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	221131_at	54	0.277778	0.0339829	0.384812	15.5292	0.730915	-0.0704236	0.93 [0.62 - 1.39]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE7390	Breast cancer		Overall Survival	Uppsala, Oxford, Stockholm, IGR, GUYT, CRH (1980-1998)	Desmedt	HG-U133A	221131_at	198	0.60101	0.00243655	0.053221	-0.927145	0.434598	-0.138123	0.87 [0.62 - 1.23]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE7390	Breast cancer		Relapse Free Survival	Uppsala, Oxford, Stockholm, IGR, GUYT, CRH (1980-1998)	Desmedt	HG-U133A	221131_at	198	0.60101	0.00689693	0.121618	-0.608753	0.19433	-0.173821	0.84 [0.65 - 1.09]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE7390	Breast cancer		Distant Metastasis Free Survival	Uppsala, Oxford, Stockholm, IGR, GUYT, CRH (1980-1998)	Desmedt	HG-U133A	221131_at	198	0.60101	0.000562112	0.0156587	-1.00924	0.274135	-0.179414	0.84 [0.61 - 1.15]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE12945	Colorectal cancer		Disease Free Survival	Berlin	Staub	HG-U133A	221131_at	51	0.431373	0.0998376	-	-1.64759	0.767446	-0.698336	0.50 [0.00 - 50.92]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE12945	Colorectal cancer		Overall Survival	Berlin	Staub	HG-U133A	221131_at	62	0.16129	0.0950058	-	-0.982952	0.294032	-1.42035	0.24 [0.02 - 3.43]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE17536	Colorectal cancer		Disease Specific Survival	MCC	Smith	HG-U133_Plus_2	221131_at	177	0.830508	0.096349	-	-0.762355	0.207397	-1.20364	0.30 [0.05 - 1.95]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE17536	Colorectal cancer		Overall Survival	MCC	Smith	HG-U133_Plus_2	221131_at	177	0.610169	0.118781	-	-0.39653	0.101291	-1.3561	0.26 [0.05 - 1.30]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE17536	Colorectal cancer		Disease Free Survival	MCC	Smith	HG-U133_Plus_2	221131_at	145	0.827586	0.111839	-	-0.925763	0.332819	-1.11764	0.33 [0.03 - 3.14]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE14333	Colorectal cancer		Disease Free Survival	Melbourne	Jorissen	HG-U133_Plus_2	221131_at	226	0.19469	0.0555219	-	-0.594423	0.505995	-0.0839839	0.92 [0.72 - 1.18]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE17537	Colorectal cancer		Overall Survival	VMC	Smith	HG-U133_Plus_2	221131_at	55	0.163636	0.221635	-	-0.621648	0.722704	0.723885	2.06 [0.04 - 112.42]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE17537	Colorectal cancer		Disease Free Survival	VMC	Smith	HG-U133_Plus_2	221131_at	55	0.163636	0.0731359	-	-0.954941	0.926373	-0.216936	0.80 [0.01 - 80.18]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE17537	Colorectal cancer		Disease Specific Survival	VMC	Smith	HG-U133_Plus_2	221131_at	49	0.183673	0.0221253	0.287632	-1.25835	0.612969	-1.517	0.22 [0.00 - 78.33]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE22138	Eye cancer	Uveal melanoma	Distant Metastasis Free Survival	BRCIC	Laurent	HG-U133_Plus_2	221131_at	63	0.539683	0.00186808	0.0428275	-1.11183	0.0493015	-31.0884	0.00 [0.00 - 0.91]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE2837	Head and neck cancer	Squamous cell carcinoma	Relapse Free Survival	VUMC, VAMC, UTMDACC (1992-2005)	Chung	U133_X3P	g7705858_3p_at	28	0.714286	0.0430545	0.448105	-1.46337	0.168467	-3.10776	0.04 [0.00 - 3.73]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	jacob-00182-CANDF	Lung cancer	Adenocarcinoma	Overall Survival	CAN/DF	Shedden	HG-U133A	221131_at	82	0.512195	0.263273	-	-0.379788	0.738628	-0.146755	0.86 [0.36 - 2.04]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	jacob-00182-HLM	Lung cancer	Adenocarcinoma	Overall Survival	HLM	Shedden	HG-U133A	221131_at	79	0.493671	0.00754881	0.130377	0.693854	0.0923667	0.902335	2.47 [0.86 - 7.05]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	jacob-00182-MSK	Lung cancer	Adenocarcinoma	Overall Survival	MSK	Shedden	HG-U133A	221131_at	104	0.307692	0.027037	0.330247	-0.718567	0.468137	-0.265089	0.77 [0.37 - 1.57]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE31210	Lung cancer	Adenocarcinoma	Overall Survival	NCCRI	Okayama	HG-U133_Plus_2	221131_at	204	0.431373	0.114852	-	-0.573415	0.476514	-0.180193	0.84 [0.51 - 1.37]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE31210	Lung cancer	Adenocarcinoma	Relapse Free Survival	NCCRI	Okayama	HG-U133_Plus_2	221131_at	204	0.897059	0.0834291	-	-1.17821	0.535939	-0.123873	0.88 [0.60 - 1.31]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	jacob-00182-UM	Lung cancer	Adenocarcinoma	Overall Survival	UM	Shedden	HG-U133A	221131_at	178	0.308989	0.0906305	-	-0.350299	0.472074	-0.226176	0.80 [0.43 - 1.48]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE11117	Lung cancer	NSCLC	Overall Survival	Basel (2002-2005)	Baty	Novachip human 34.5k	H200017402	41	0.658537	0.0446602	0.458513	-0.980085	0.914289	-0.0124919	0.99 [0.79 - 1.24]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE3141	Lung cancer	NSCLC	Overall Survival	Duke	Bild	HG-U133_Plus_2	221131_at	111	0.756757	0.000845402	0.0221288	-1.26368	0.200624	-0.234143	0.79 [0.55 - 1.13]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE14814	Lung cancer	NSCLC	Overall Survival	JRB.10	Zhu	HG-U133A	221131_at	90	0.877778	0.0427277	0.445959	-1.80122	0.689442	-0.330256	0.72 [0.14 - 3.63]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE14814	Lung cancer	NSCLC	Disease Specific Survival	JRB.10	Zhu	HG-U133A	221131_at	90	0.877778	0.0922856	-	-1.55325	0.518587	-0.609727	0.54 [0.09 - 3.46]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE8894	Lung cancer	NSCLC	Relapse Free Survival	Seoul (1995-2005)	Lee	HG-U133_Plus_2	221131_at	138	0.333333	0.018809	0.25654	-0.563276	0.254789	-10.6268	0.00 [0.00 - 2128.51]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE4573	Lung cancer	Squamous cell carcinoma	Overall Survival	Michigan (1991-2002)	Raponi	HG-U133A	221131_at	129	0.689922	0.0595795	-	0.492681	0.497019	0.232249	1.26 [0.65 - 2.47]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE17710	Lung cancer	Squamous cell carcinoma	Overall Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	2589	56	0.214286	0.0230841	0.296253	-0.826838	0.464776	-0.451039	0.64 [0.19 - 2.13]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE17710	Lung cancer	Squamous cell carcinoma	Relapse Free Survival	UNC	Wilkerson	Agilent-UNC-custom-4X44K	2589	56	0.214286	0.0886147	-	-0.613655	0.933613	0.0469909	1.05 [0.35 - 3.17]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE9891	Ovarian cancer		Overall Survival	AOCS, RBH, WH, NKI-AVL (1992-2006)	Tothill	HG-U133_Plus_2	221131_at	278	0.899281	0.0261793	0.32307	0.579969	0.209686	0.687662	1.99 [0.68 - 5.82]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	DUKE-OC	Ovarian cancer		Overall Survival	Duke	Bild	HG-U133A	221131_at	133	0.736842	0.000912908	0.0236075	0.825365	0.00982237	4.35545	77.90 [2.86 - 2125.27]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE26712	Ovarian cancer		Disease Free Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	221131_at	185	0.118919	0.0178141	0.246789	0.604962	0.668388	0.126671	1.14 [0.64 - 2.03]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE26712	Ovarian cancer		Overall Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	221131_at	185	0.118919	0.0200301	0.268231	0.672105	0.401523	0.271632	1.31 [0.70 - 2.48]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE17260	Ovarian cancer		Progression Free Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_23_P58046	110	0.363636	0.159494	-	-0.330808	0.859093	-0.0439908	0.96 [0.59 - 1.56]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE17260	Ovarian cancer		Overall Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_23_P58046	110	0.318182	0.0602382	-	-0.60455	0.772527	-0.0997674	0.91 [0.46 - 1.78]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE14764	Ovarian cancer		Overall Survival	TOC	Denkert	HG-U133A	221131_at	80	0.4625	0.120373	-	0.711148	0.367252	0.269701	1.31 [0.73 - 2.35]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE19234	Skin cancer	Melanoma	Overall Survival	NYU	Bogunovic	HG-U133_Plus_2	221131_at	38	0.894737	0.00223244	0.0495582	1.70076	0.185939	1.12293	3.07 [0.58 - 16.23]
GENE	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase	None	GSE30929	Soft tissue cancer	Liposarcoma	Distant Recurrence Free Survival	MSKCC (1993-2008)	Gobble	HG-U133A	221131_at	140	0.835714	0.00509734	0.0960889	-1.78144	0.0723926	-1.98535	0.14 [0.02 - 1.20]

TYPE	ID_NAME	ID_DESCRIPTION	DATA_POSTPROCESSING	DATASET	CANCER TYPE	SUBTYPE	ENDPOINT	COHORT	CONTRIBUTOR	ARRAY TYPE	PROBE ID	N	CUTPOINT	MINIMUM P-VALUE	CORRECTED P-VALUE	ln(HR-high / HR-low)	COX P-VALUE	ln(HR)	HR [95% CI-low CI-upp]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE5287	Bladder cancer		Overall Survival	Aarhus (1995-2004)	Als	HG-U133A	218434_s_at	30	0.566667	0.00908172	0.150129	-1.21643	0.162448	-0.74909	0.47 [0.17 - 1.35]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE13507	Bladder cancer		Overall Survival	CNUH	Kim	Human-6 v2	ILMN_1698554	165	0.89697	0.134326	-	-0.774276	0.546796	-0.192689	0.82 [0.44 - 1.54]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE13507	Bladder cancer	Transitional cell carcinoma 	Disease Specific Survival	CNUH	Kim	Human-6 v2	ILMN_1698554	165	0.848485	0.0671171	-	0.731026	0.837496	0.0943475	1.10 [0.45 - 2.71]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE12417-GPL96	Blood cancer	AML	Overall Survival	AMLCG (1999-2003)	Metzeler	HG-U133A	218434_s_at	163	0.883436	0.0704741	-	0.501758	0.534649	0.123789	1.13 [0.77 - 1.67]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE12417-GPL570	Blood cancer	AML	Overall Survival	AMLCG (2004)	Metzeler	HG-U133_Plus_2	218434_s_at	79	0.594937	0.0865521	-	0.49677	0.548592	0.121311	1.13 [0.76 - 1.68]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE5122	Blood cancer	AML	Overall Survival	San Diego	Raponi	HG-U133A	218434_s_at	58	0.103448	0.19723	-	-0.563886	0.959648	0.0109666	1.01 [0.66 - 1.55]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE8970	Blood cancer	AML	Overall Survival	San Diego	Raponi	HG-U133A	218434_s_at	34	0.529412	0.0023227	0.0511868	-1.26963	0.0358823	-1.0713	0.34 [0.13 - 0.93]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE4475	Blood cancer	B-cell lymphoma	Overall Survival	Berlin (2003-2005)	Hummel	HG-U133A	218434_s_at	158	0.392405	0.063982	-	0.466094	0.803908	-0.0532087	0.95 [0.62 - 1.44]
GENE	AACS	acetoacetyl-CoA synthetase	None	E-TABM-346	Blood cancer	DLBCL	Overall Survival	GELA (1998-2000)	Jais	HG-U133A	218434_s_at	53	0.830189	0.0627703	-	-1.27784	0.305997	-0.351005	0.70 [0.36 - 1.38]
GENE	AACS	acetoacetyl-CoA synthetase	None	E-TABM-346	Blood cancer	DLBCL	Event Free Survival	GELA (1998-2000)	Jais	HG-U133A	218434_s_at	53	0.830189	0.0236087	0.300904	-1.51125	0.29537	-0.325127	0.72 [0.39 - 1.33]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE16131-GPL96	Blood cancer	Follicular lymphoma	Overall Survival	NCI (1974-2001)	Dave	HG-U133A	218434_s_at	180	0.805556	0.0356958	0.397395	-0.639621	0.328324	-0.18152	0.83 [0.58 - 1.20]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE2658	Blood cancer	Multiple myeloma	Disease Specific Survival	Arkansas	Zhan	HG-U133_Plus_2	218434_s_at	559	0.706619	0.0092585	0.152338	0.531141	0.137619	0.388735	1.48 [0.88 - 2.46]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE4271-GPL96	Brain cancer	Astrocytoma	Overall Survival	MDA	Phillips	HG-U133A	218434_s_at	77	0.857143	0.27374	-	-0.434873	0.756072	-0.124757	0.88 [0.40 - 1.94]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE7696	Brain cancer	Glioblastoma	Overall Survival	Lausanne	Murat	HG-U133_Plus_2	218434_s_at	70	0.771429	0.294253	-	-0.350923	0.842599	0.0750793	1.08 [0.51 - 2.26]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE4412-GPL96	Brain cancer	Glioma	Overall Survival	UCLA (1996-2003)	Freije	HG-U133A	218434_s_at	74	0.648649	0.000907957	0.0234997	0.931253	0.00216617	1.11864	3.06 [1.50 - 6.26]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE16581	Brain cancer	Meningioma	Overall Survival	UCLA	Lee	HG-U133_Plus_2	218434_s_at	67	0.865672	0.128781	-	1.20233	0.951651	-0.0507054	0.95 [0.18 - 4.90]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE19615	Breast cancer		Distant Metastasis Free Survival	DF/HCC	Li	HG-U133_Plus_2	218434_s_at	115	0.643478	0.0725055	-	0.936856	0.845399	0.127199	1.14 [0.32 - 4.08]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE12276	Breast cancer		Relapse Free Survival	EMC	Bos	HG-U133_Plus_2	218434_s_at	204	0.142157	0.0384764	0.417168	-0.421304	0.762666	-0.0520948	0.95 [0.68 - 1.33]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE6532-GPL570	Breast cancer		Relapse Free Survival	GUYT	Loi	HG-U133_Plus_2	218434_s_at	87	0.471264	0.0119262	0.184188	-0.979189	0.148883	-0.529346	0.59 [0.29 - 1.21]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE6532-GPL570	Breast cancer		Distant Metastasis Free Survival	GUYT	Loi	HG-U133_Plus_2	218434_s_at	87	0.471264	0.0119262	0.184188	-0.979189	0.148883	-0.529346	0.59 [0.29 - 1.21]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE9195	Breast cancer		Distant Metastasis Free Survival	GUYT2	Loi	HG-U133_Plus_2	218434_s_at	77	0.116883	0.252682	-	15.1974	0.898068	-0.0786242	0.92 [0.28 - 3.08]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE9195	Breast cancer		Relapse Free Survival	GUYT2	Loi	HG-U133_Plus_2	218434_s_at	77	0.285714	0.29259	-	-0.591813	0.802969	-0.136203	0.87 [0.30 - 2.54]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE12093	Breast cancer		Distant Metastasis Free Survival	IO, NCI, TUM, CCF (1992-2000)	Zhang	HG-U133A	218434_s_at	136	0.470588	0.0829366	-	0.827237	0.817999	0.118473	1.13 [0.41 - 3.09]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE11121	Breast cancer		Distant Metastasis Free Survival	Mainz (1988-1998)	Schmidt	HG-U133A	218434_s_at	200	0.63	0.0912897	-	-0.560208	0.460469	-0.253858	0.78 [0.40 - 1.52]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE1378	Breast cancer		Relapse Free Survival	MGH (1987-2000)	Ma	Arcturus 22k	5047	60	0.266667	0.0299934	0.35421	-0.829397	0.716956	-0.111669	0.89 [0.49 - 1.64]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE1379	Breast cancer		Relapse Free Survival	MGH (1987-2000)	Ma	Arcturus 22k	5047	60	0.316667	0.00585683	0.107128	-1.017	0.505258	-0.184721	0.83 [0.48 - 1.43]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE2034	Breast cancer		Distant Metastasis Free Survival	Rotterdam (1980-1995)	Wang	HG-U133A	218434_s_at	286	0.36014	0.00111391	0.027895	0.719915	0.00327932	0.617169	1.85 [1.23 - 2.80]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE1456-GPL96	Breast cancer		Overall Survival	Stockholm (1994-1996)	Pawitan	HG-U133A	218434_s_at	159	0.327044	0.104237	-	0.606067	0.188314	0.474117	1.61 [0.79 - 3.26]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE1456-GPL96	Breast cancer		Relapse Free Survival	Stockholm (1994-1996)	Pawitan	HG-U133A	218434_s_at	159	0.849057	0.0763573	-	0.659151	0.709921	0.137314	1.15 [0.56 - 2.37]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE1456-GPL96	Breast cancer		Disease Specific Survival	Stockholm (1994-1996)	Pawitan	HG-U133A	218434_s_at	159	0.861635	0.0600835	-	0.795424	0.323071	0.422655	1.53 [0.66 - 3.53]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE7378	Breast cancer		Disease Free Survival	UCSF	Zhou	U133AAofAv2	218434_s_at	54	0.185185	0.137011	-	15.3812	0.569183	0.337018	1.40 [0.44 - 4.47]
GENE	AACS	acetoacetyl-CoA synthetase	None	E-TABM-158	Breast cancer		Distant Metastasis Free Survival	UCSF, CPMC (1989-1997)	Chin	HG-U133A	218434_s_at	117	0.82906	0.156696	-	-1.00124	0.566022	-0.200617	0.82 [0.41 - 1.62]
GENE	AACS	acetoacetyl-CoA synthetase	None	E-TABM-158	Breast cancer		Overall Survival	UCSF, CPMC (1989-1997)	Chin	HG-U133A	218434_s_at	117	0.128205	0.220915	-	-0.506752	0.492719	-0.197347	0.82 [0.47 - 1.44]
GENE	AACS	acetoacetyl-CoA synthetase	None	E-TABM-158	Breast cancer		Relapse Free Survival	UCSF, CPMC (1989-1997)	Chin	HG-U133A	218434_s_at	117	0.128205	0.220915	-	-0.506752	0.492719	-0.197347	0.82 [0.47 - 1.44]
GENE	AACS	acetoacetyl-CoA synthetase	None	E-TABM-158	Breast cancer		Disease Specific Survival	UCSF, CPMC (1989-1997)	Chin	HG-U133A	218434_s_at	117	0.846154	0.138375	-	-1.04036	0.647271	-0.15448	0.86 [0.44 - 1.66]
GENE	AACS	acetoacetyl-CoA synthetase	None	GSE3494-GPL96	Breast cancer		Disease Specific Survival	Uppsala (1987-1989)	Miller	HG-U133A	218434_s_at	236	0.262712	0.0565179	-	0.682603	0.463365	0.256153	1.29 [0.65 - 2.56]
